Time (s),Torque (Nm),Position (°),Velocity (°/s)
1.636017291,0,-51.0863,202.059
1.638045902,0,-50.6697,206.488
1.640042650,0,-50.2509,210.822
1.642045398,0,-49.8222,215.143
1.644043646,0,-49.3859,219.427
1.646044155,0,-48.9405,223.688
1.648045413,0,-48.4865,227.921
1.650045339,0,-48.0243,232.122
1.652047034,0,-47.5534,236.297
1.654048011,0,-47.0744,240.438
1.656049061,0,-46.5871,244.548
1.658048658,0,-46.092,248.622
1.660042265,0,-45.5903,252.65
1.662045800,0,-45.0781,256.663
1.664024547,0,-44.5644,260.592
1.666026306,0,-44.0368,264.531
1.668028096,0,-43.5014,268.432
1.670044182,0,-42.9543,272.322
1.672043707,0,-42.4041,276.142
1.674042794,0,-41.8464,279.92
1.676044032,0,-41.2806,283.662
1.678044029,0,-40.7077,287.36
1.680047167,0,-40.1266,291.02
1.682046249,0,-39.5394,294.63
1.684046820,0,-38.9446,298.198
1.686048146,0,-38.3425,301.722
1.688046839,0,-37.7342,305.195
1.690046819,0,-37.1187,308.623
1.692048796,0,-36.4958,312.006
1.694049872,0,-35.8664,315.338
1.696046820,0,-35.2318,318.614
1.698045919,0,-34.59,321.842
1.700026890,0,-33.9478,324.99
1.702049006,0,-33.2858,328.15
1.704046992,0,-32.6256,331.218
1.706048582,0,-31.9581,334.237
1.708055183,0,-31.2829,337.207
1.710045656,0,-30.6074,340.098
1.712045527,0,-29.9229,342.945
1.714044118,0,-29.2333,345.732
1.716019189,0,-28.5465,348.429
1.718041958,0,-27.8376,351.13
1.720042258,0,-27.1313,353.74
1.722042152,0,-26.42,356.287
1.724015146,0,-25.7135,358.739
1.726042929,0,-24.9823,361.195
1.728049786,0,-24.2538,363.561
1.730045077,0,-23.525,365.848
1.732044683,0,-22.7901,368.075
1.734043593,0,-22.0511,370.234
1.736047180,0,-21.3061,372.331
1.738047589,0,-20.5583,374.357
1.740046587,0,-19.807,376.312
1.742049206,0,-19.0505,378.202
1.744049507,0,-18.2913,380.019
1.746025206,0,-17.5379,381.744
1.748053594,0,-16.761,383.444
1.750050051,0,-15.9931,385.044
1.752046515,0,-15.222,386.571
1.754051552,0,-14.4447,388.033
1.756049383,0,-13.6674,389.415
1.758048897,0,-12.8868,390.724
1.760051905,0,-12.1023,391.96
1.762050352,0,-11.3173,393.119
1.764048432,0,-10.5302,394.202
1.766049996,0,-9.73962,395.211
1.768051585,0,-8.94716,396.144
1.770052002,0,-8.15342,396.999
1.772057550,0,-7.35603,397.779
1.774050811,0,-6.5621,398.477
1.776050848,0,-5.76419,399.1
1.778054232,0,-4.96381,399.645
1.780052474,0,-4.16452,400.112
1.782054268,0,-3.36298,400.501
1.784050897,0,-2.56285,400.81
1.786051978,0,-1.76044,401.042
1.788033992,0,-0.965336,401.194
1.790054381,0,-0.154643,401.27
1.792053673,0,0.647615,401.265
1.794054715,0,1.45045,401.182
1.796048157,0,2.24995,401.02
1.798029763,0,3.04427,400.783
1.800047446,0,3.85245,400.461
1.802030239,0,4.6459,400.068
1.804046031,0,5.45164,399.589
1.806048396,0,6.25094,399.035
1.808047634,0,7.04777,398.404
1.810029044,0,7.83614,397.702
1.812035378,0,8.63289,396.913
1.814048795,0,9.43074,396.045
1.816049266,0,10.2216,395.104
1.818047769,0,11.0097,394.088
1.820046822,0,11.7959,392.997
1.822048213,0,12.5807,391.828
1.824047072,0,13.362,390.586
1.826046796,0,14.1411,389.268
1.828048468,0,14.9182,387.876
1.830047891,0,15.6916,386.411
1.832049209,0,16.4626,384.871
1.834048009,0,17.2295,383.261
1.836029750,0,17.9865,381.594
1.838029367,0,18.747,379.841
1.840047430,0,19.5107,378
1.842048071,0,20.2641,376.105
1.844048363,0,21.0135,374.141
1.846047609,0,21.7585,372.109
1.848049067,0,22.5001,370.007
1.850048988,0,23.2368,367.84
1.852045934,0,23.9681,365.609
1.854046208,0,24.6959,363.309
1.856022365,0,25.4104,360.973
1.858045454,0,26.137,358.517
1.860043145,0,26.8495,356.028
1.862043653,0,27.5579,353.473
1.864043563,0,28.2609,350.858
1.866043618,0,28.9586,348.181
1.868044533,0,29.6512,345.444
1.870046692,0,30.3386,342.645
1.872045955,0,31.0194,339.793
1.874046626,0,31.6949,336.881
1.876047220,0,32.3644,333.913
1.878047457,0,33.0278,330.89
1.880047338,0,33.6849,327.814
1.882048842,0,34.3363,324.681
1.884046506,0,34.9802,321.501
1.886045447,0,35.618,318.267
1.888028704,0,36.2443,315.009
1.890047255,0,36.8751,311.642
1.892046883,0,37.4932,308.258
1.894047142,0,38.1047,304.825
1.896038802,0,38.7066,301.359
1.898046432,0,39.3063,297.819
1.900043455,0,39.8957,294.253
1.902041114,0,40.4781,290.641
1.904039507,0,41.0535,286.984
1.906038651,0,41.6216,283.284
1.908015893,0,42.1763,279.583
1.910014846,0,42.7295,275.801
1.912038488,0,43.2817,271.932
1.914013133,0,43.8131,268.118
1.916013571,0,44.3436,264.217
1.918042175,0,44.8735,260.222
1.920041173,0,45.3877,256.25
1.922041146,0,45.8942,252.24
1.924041904,0,46.3928,248.194
1.926042443,0,46.8832,244.115
1.928044577,0,47.3658,239.999
1.930040981,0,47.8387,235.864
1.932026402,0,48.3009,231.72
1.934041415,0,48.7614,227.484
1.936021513,0,49.2056,223.292
1.938040684,0,49.6499,218.989
1.940068611,0,50.0874,214.639
1.942042964,0,50.5049,210.376
1.944038868,0,50.9183,206.041
1.946038836,0,51.3238,201.672
1.948037724,0,51.7204,197.28
1.950039972,0,52.1087,192.857
1.952038512,0,52.4875,188.419
1.954045848,0,52.859,183.939
1.956046835,0,53.2203,179.451
1.958044425,0,53.572,174.949
1.960044561,0,53.9152,170.421
1.962046204,0,54.2495,165.87
1.964043229,0,54.5739,161.311
1.966042586,0,54.8895,156.728
1.968035641,0,55.195,152.141
1.970040495,0,55.4931,147.511
1.972043282,0,55.7816,142.868
1.974034797,0,56.0592,138.236
1.976033340,0,56.3285,133.573
1.978035152,0,56.5888,128.888
1.980028897,0,56.8388,124.207
1.982023603,0,57.0795,119.511
1.984055824,0,57.3151,114.714
1.986049357,0,57.5367,109.995
1.988054356,0,57.7501,105.238
1.990050145,0,57.953,100.492
1.992015198,0,58.1436,95.8084
1.994047699,0,58.3309,90.9542
1.996047275,0,58.5056,86.1692
1.998051898,0,58.6711,81.3633
2.000017615,0,58.8241,76.6425
2.002029690,0,58.971,71.8025
2.004047110,0,59.1085,66.9424
2.006046130,0,59.2351,62.1197
2.008043091,0,59.3519,57.2959
2.010032308,0,59.4587,52.485
2.012044838,0,59.557,47.6125
2.014039716,0,59.6447,42.778
2.016048325,0,59.7233,37.9059
2.018039237,0,59.7916,33.0731
2.020039563,0,59.8504,28.2141
2.022042129,0,59.8996,23.3469
2.024043091,0,59.939,18.4813
2.026042856,0,59.9687,13.6168
2.028048202,0,59.9887,8.73733
2.030039996,0,59.9988,3.89002
2.032011644,0,59.9994,-0.908637
2.034011775,0,59.9903,-5.77653
2.036026232,0,59.9712,-10.6787
2.038051570,0,59.9421,-15.6063
2.040008222,0,59.9046,-20.3653
2.042040078,0,59.8557,-25.3052
2.044037498,0,59.7979,-30.1588
2.046037653,0,59.7303,-35.0161
2.048021496,0,59.6536,-39.8304
2.050024456,0,59.5666,-44.6871
2.052029455,0,59.4697,-49.5443
2.054032298,0,59.3631,-54.3914
2.056040808,0,59.2466,-59.2467
2.058027114,0,59.1218,-64.0424
2.060143636,0,58.9781,-69.1456
2.062157094,0,58.8316,-73.9929
2.064042264,0,58.6856,-78.5245
2.066041086,0,58.5215,-83.3215
2.068014701,0,58.3501,-88.0497
2.070021889,0,58.1661,-92.8493
2.072039110,0,57.9715,-97.6631
2.074037437,0,57.7692,-102.422
2.076021662,0,57.559,-107.136
2.078042136,0,57.3352,-111.925
2.080041405,0,57.1044,-116.652
2.082037841,0,56.8644,-121.36
2.084039776,0,56.6144,-126.068
2.086041227,0,56.3551,-130.761
2.088043356,0,56.0862,-135.442
2.090044968,0,55.8081,-140.106
2.092044038,0,55.5211,-144.749
2.094045354,0,55.2244,-149.382
2.096046235,0,54.9186,-153.996
2.098044412,0,54.604,-158.587
2.100045174,0,54.2798,-163.166
2.102048304,0,53.9461,-167.732
2.104038238,0,53.6056,-172.248
2.106042754,0,53.2535,-176.778
2.108043007,0,52.8932,-181.277
2.110041427,0,52.5242,-185.751
2.112033249,0,52.1476,-190.188
2.114045647,0,51.7581,-194.647
2.116039442,0,51.3635,-199.042
2.118039310,0,50.9588,-203.426
2.120042620,0,50.5447,-207.793
2.122045102,0,50.1221,-212.131
2.124043371,0,49.6918,-216.434
2.126046510,0,49.2518,-220.72
2.128043962,0,48.8045,-224.966
2.130042340,0,48.3486,-229.184
2.132041885,0,47.8841,-233.376
2.134042955,0,47.4108,-237.54
2.136048873,0,46.9281,-241.682
2.138042334,0,46.4402,-245.766
2.140041735,0,45.9427,-249.83
2.142030519,0,45.4399,-253.838
2.144023576,0,44.928,-257.82
2.146014873,0,44.4087,-261.763
2.148048545,0,43.8703,-265.753
2.150042200,0,43.3347,-269.627
2.152043578,0,42.7893,-273.477
2.154043201,0,42.2367,-277.284
2.156043710,0,41.6763,-281.053
2.158042460,0,41.109,-284.778
2.160042487,0,40.5339,-288.463
2.162044396,0,39.9509,-292.109
2.164044485,0,39.3613,-295.707
2.166045679,0,38.7642,-299.262
2.168031108,0,38.1648,-302.745
2.170050924,0,37.548,-306.24
2.172044540,0,36.9324,-309.643
2.174042558,0,36.3087,-313.005
2.176040783,0,35.6783,-316.317
2.178039797,0,35.0411,-319.581
2.180039607,0,34.3971,-322.795
2.182040537,0,33.7465,-325.959
2.184039952,0,33.0901,-329.067
2.186019095,0,32.4343,-332.09
2.188041923,0,31.7579,-335.125
2.190044658,0,31.0823,-338.073
2.192020967,0,30.41,-340.927
2.194041218,0,29.7169,-343.786
2.196042117,0,29.0248,-346.559
2.198042938,0,28.3273,-349.272
2.200041702,0,27.6252,-351.922
2.202044372,0,26.9166,-354.517
2.204057380,0,26.1991,-357.062
2.206041170,0,25.4871,-359.508
2.208041738,0,24.7642,-361.911
2.210040849,0,24.0372,-364.248
2.212042659,0,23.3047,-366.523
2.214041719,0,22.5686,-368.729
2.216031541,0,21.8317,-370.859
2.218043028,0,21.0826,-372.944
2.220054843,0,20.3293,-374.961
2.222043388,0,19.5808,-376.885
2.224023123,0,18.8319,-378.733
2.226043259,0,18.064,-380.547
2.228040538,0,17.3014,-382.27
2.230041555,0,16.534,-383.924
2.232044237,0,15.7627,-385.508
2.234047643,0,14.9881,-387.019
2.236033695,0,14.2173,-388.444
2.238044107,0,13.4343,-389.813
2.240043771,0,12.6529,-391.1
2.242044733,0,11.8685,-392.313
2.244041799,0,11.0833,-393.449
2.246023385,0,10.3021,-394.501
2.248026600,0,9.51029,-395.488
2.250042415,0,8.71166,-396.405
2.252049012,0,7.91497,-397.24
2.254046145,0,7.12049,-397.993
2.256049282,0,6.32223,-398.672
2.258022484,0,5.53468,-399.263
2.260040869,0,4.72801,-399.791
2.262040341,0,3.92796,-400.234
2.264041009,0,3.12667,-400.6
2.266042907,0,2.32427,-400.887
2.268024200,0,1.52967,-401.094
2.270043585,0,0.719502,-401.225
2.272030773,0,-0.0778924,-401.276
2.274041149,0,-0.884576,-401.248
2.276038897,0,-1.68602,-401.142
2.278040135,0,-2.48853,-400.957
2.280040498,0,-3.2902,-400.693
2.282041740,0,-4.09158,-400.351
2.284042543,0,-4.89198,-399.93
2.286031965,0,-5.68688,-399.434
2.288043005,0,-6.4893,-398.854
2.290042029,0,-7.28564,-398.2
2.292043865,0,-8.08168,-397.467
2.294040114,0,-8.87392,-396.659
2.296044622,0,-9.6677,-395.771
2.298042839,0,-10.4571,-394.808
2.300043477,0,-11.2454,-393.769
2.302044809,0,-12.0318,-392.653
2.304045266,0,-12.8155,-391.462
2.306044784,0,-13.5964,-390.197
2.308043490,0,-14.3743,-388.858
2.310027717,0,-15.1438,-387.456
2.312039705,0,-15.9211,-385.96
2.314040714,0,-16.6911,-384.399
2.316040426,0,-17.4573,-382.767
2.318042220,0,-18.221,-381.062
2.320034108,0,-18.9774,-379.294
2.322043471,0,-19.7367,-377.44
2.324047922,0,-20.4904,-375.52
2.326045488,0,-21.2376,-373.538
2.328042973,0,-21.9807,-371.487
2.330042286,0,-22.7202,-369.367
2.332042373,0,-23.4557,-367.18
2.334019977,0,-24.1785,-364.951
2.336044405,0,-24.9138,-362.604
2.338039856,0,-25.6338,-360.226
2.340041067,0,-26.351,-357.777
2.342040438,0,-27.0626,-355.267
2.344031394,0,-27.7661,-352.706
2.346043880,0,-28.4719,-350.056
2.348043347,0,-29.1678,-347.362
2.350045537,0,-29.8592,-344.605
2.352048290,0,-30.5451,-341.788
2.354048506,0,-31.2245,-338.917
2.356046176,0,-31.8971,-335.993
2.358048403,0,-32.5654,-333.005
2.360051672,0,-33.2279,-329.961
2.362041790,0,-33.88,-326.883
2.364041271,0,-34.5289,-323.738
2.366041157,0,-35.1715,-320.539
2.368082463,0,-35.8208,-317.221
2.370043199,0,-36.438,-313.984
2.372040562,0,-37.0601,-310.638
2.374041253,0,-37.6765,-307.237
2.376041642,0,-38.286,-303.789
2.378042082,0,-38.8884,-300.294
2.380041820,0,-39.4836,-296.755
2.382043411,0,-40.0722,-293.167
2.384028873,0,-40.6489,-289.564
2.386042319,0,-41.2264,-285.867
2.388043764,0,-41.793,-282.15
2.390043060,0,-42.3514,-278.395
2.392042940,0,-42.9025,-274.599
2.394042925,0,-43.4459,-270.762
2.396043674,0,-43.9819,-266.886
2.398024372,0,-44.5047,-263.012
2.400043684,0,-45.0298,-259.024
2.402045032,0,-45.5422,-255.036
2.404046822,0,-46.0467,-251.012
2.406031795,0,-46.539,-246.988
2.408041696,0,-47.0292,-242.879
2.410036254,0,-47.5075,-238.77
2.412030041,0,-47.9774,-234.631
2.414033221,0,-48.4411,-230.441
2.416052184,0,-48.8999,-226.188
2.418039542,0,-49.3431,-221.972
2.420030624,0,-49.7788,-217.72
2.422041371,0,-50.21,-213.398
2.424054985,0,-50.6331,-209.043
2.426045279,0,-51.0427,-204.712
2.428041704,0,-51.4449,-200.343
2.430041469,0,-51.8389,-195.942
2.432046815,0,-52.2252,-191.505
2.434043099,0,-52.6008,-187.065
2.436041540,0,-52.968,-182.598
2.438048277,0,-53.3276,-178.09
2.440046071,0,-53.6767,-173.582
2.442041508,0,-54.0163,-169.059
2.444013617,0,-54.343,-164.569
2.446038604,0,-54.6693,-159.94
2.448066471,0,-54.9865,-155.286
2.450040922,0,-55.2864,-150.738
2.452039982,0,-55.5808,-146.115
2.454025296,0,-55.864,-141.509
2.456045452,0,-56.1428,-136.806
2.458025470,0,-56.4068,-132.181
2.460041152,0,-56.6661,-127.459
2.462040551,0,-56.9139,-122.761
2.464046252,0,-57.153,-118.035
2.466036933,0,-57.3809,-113.332
2.468041206,0,-57.601,-108.585
2.470039459,0,-57.8108,-103.84
2.472041093,0,-58.0115,-99.0769
2.474041122,0,-58.2025,-94.3071
2.476039859,0,-58.3839,-89.5306
2.478041967,0,-58.5559,-84.7368
2.480046006,0,-58.7185,-79.9297
2.482041234,0,-58.8708,-75.1356
2.484040356,0,-59.0138,-70.3245
2.486043277,0,-59.1474,-65.4971
2.488044103,0,-59.2712,-60.6682
2.490043409,0,-59.3853,-55.8369
2.492044336,0,-59.4897,-50.9961
2.494032800,0,-59.5839,-46.1804
2.496045126,0,-59.6695,-41.3022
2.498049696,0,-59.745,-36.4388
2.500040570,0,-59.8103,-31.605
2.502039080,0,-59.8662,-26.7495
2.504048915,0,-59.9126,-21.8639
2.506025867,0,-59.9487,-17.0561
2.508022262,0,-59.9755,-12.1994
2.510048569,0,-59.9927,-7.26863
2.512053151,0,-59.9999,-2.39003
2.514039999,0,-59.9975,2.44564
2.516076314,0,-59.9849,7.40146
2.518042112,0,-59.9633,12.1849
2.520061760,0,-59.9313,17.0983
2.522045572,0,-59.8902,21.9227
2.524047899,0,-59.839,26.7901
2.526043156,0,-59.7783,31.6376
2.528048636,0,-59.7075,36.5068
2.530047918,0,-59.6272,41.3574
2.532046762,0,-59.5373,46.2028
2.534043643,0,-59.4378,51.0389
2.536044370,0,-59.3284,55.8792
2.538049609,0,-59.2091,60.7248
2.540072151,0,-59.0788,65.606
2.542041242,0,-58.9427,70.3517
2.544051083,0,-58.794,75.1885
2.546044780,0,-58.6369,79.9788
2.548044933,0,-58.4697,84.7766
2.550045557,0,-58.2929,89.5667
2.552044112,0,-58.1068,94.3427
2.554044011,0,-57.9109,99.1121
2.556045378,0,-57.7054,103.875
2.558048328,0,-57.4902,108.63
2.560057789,0,-57.2648,113.39
2.562044956,0,-57.0324,118.084
2.564058245,0,-56.7875,122.828
2.566050733,0,-56.5358,127.51
2.568053918,0,-56.2733,132.202
2.570079941,0,-55.9983,136.934
2.572020057,0,-55.7261,141.451
2.574047037,0,-55.4322,146.154
2.576049074,0,-55.1326,150.783
2.578042854,0,-54.8251,155.376
2.580017612,0,-54.5116,159.908
2.582041452,0,-54.1809,164.535
2.584057923,0,-53.8422,169.125
2.586051572,0,-53.4983,173.644
2.588050133,0,-53.1445,178.153
2.590029702,0,-52.7852,182.6
2.592046642,0,-52.4101,187.108
2.594212155,0,-51.9971,191.924
2.596149795,0,-51.6189,196.209
2.598082199,0,-51.2336,200.461
2.600092756,0,-50.8239,204.86
2.602063955,0,-50.4138,209.148
2.604071618,0,-49.9873,213.49
2.606072117,0,-49.5538,217.789
2.608080958,0,-49.1098,222.079
2.610070861,0,-48.6616,226.299
2.612053327,0,-48.2068,230.475
2.614068423,0,-47.736,234.689
2.616075031,0,-47.2588,238.855
2.618092656,0,-46.7705,243.011
2.620085109,0,-46.2803,247.083
2.622087745,0,-45.7794,251.142
2.624073055,0,-45.2747,255.132
2.626067187,0,-44.76,259.105
2.628068241,0,-44.2356,263.056
2.630169740,0,-43.6763,267.166
2.632210177,0,-43.1251,271.116
2.634062779,0,-42.6179,274.667
2.636076230,0,-42.0591,278.488
2.638041723,0,-41.5063,282.178
2.640096053,0,-40.9207,285.993
2.642081424,0,-40.3474,289.638
2.644088976,0,-39.7605,293.279
2.646072684,0,-39.1734,296.834
2.648078327,0,-38.5727,300.383
2.650090132,0,-37.9631,303.897
2.652054470,0,-37.3612,307.281
2.654051115,0,-36.7425,310.674
2.656043134,0,-36.1187,314.011
2.658227760,0,-35.4268,317.615
2.660056811,0,-34.8417,320.584
2.662066947,0,-34.1925,323.798
2.664053115,0,-33.5447,326.922
2.666047556,0,-32.888,330.006
2.668047501,0,-32.2235,333.044
2.670045735,0,-31.5535,336.025
2.672092494,0,-30.8611,339.02
2.674046853,0,-30.1945,341.824
2.676046026,0,-29.5069,344.635
2.678057345,0,-28.8095,347.404
2.680050688,0,-28.113,350.089
2.682044894,0,-27.4109,352.715
2.684043007,0,-26.7023,355.284
2.686014831,0,-25.9981,357.759
2.688015122,0,-25.2788,360.208
2.690046656,0,-24.5433,362.629
2.692043181,0,-23.8158,364.943
2.694042205,0,-23.0829,367.196
2.696041573,0,-22.3455,369.382
2.698040982,0,-21.6037,371.501
2.700043877,0,-20.8566,373.557
2.702042962,0,-20.1068,375.54
2.704042542,0,-19.353,377.454
2.706044135,0,-18.5947,379.301
2.708050191,0,-17.8311,381.081
2.710045439,0,-17.0682,382.78
2.712044642,0,-16.3005,384.411
2.714046915,0,-15.5285,385.972
2.716046521,0,-14.7544,387.459
2.718047535,0,-13.977,388.872
2.720048783,0,-13.1967,390.212
2.722050450,0,-12.4138,391.478
2.724027663,0,-11.638,392.654
2.726046230,0,-10.8437,393.779
2.728045985,0,-10.0546,394.817
2.730046174,0,-9.26346,395.78
2.732048176,0,-8.46977,396.666
2.734049147,0,-7.67483,397.475
2.736054699,0,-6.87656,398.208
2.738048265,0,-6.08172,398.86
2.740044561,0,-5.28461,399.435
2.742041559,0,-4.48618,399.932
2.744052062,0,-3.68147,400.354
2.746061292,0,-2.87654,400.697
2.748042573,0,-2.08225,400.957
2.750042509,0,-1.28007,401.142
2.752064968,0,-0.468609,401.249
2.754030880,0,0.320259,401.275
2.756051695,0,1.13109,401.223
2.758044907,0,1.93063,401.093
2.760036681,0,2.72922,400.885
2.762046731,0,3.53459,400.596
2.764042542,0,4.33357,400.231
2.766043321,0,5.13368,399.786
2.768054766,0,5.93705,399.261
2.770051454,0,6.73336,398.661
2.772047245,0,7.528,397.984
2.774052776,0,8.32504,397.226
2.776056889,0,9.11988,396.391
2.778046310,0,9.90713,395.486
2.780045365,0,10.6963,394.501
2.782045839,0,11.4839,393.438
2.784045480,0,12.2689,392.3
2.786045702,0,13.0518,391.087
2.788045424,0,13.8319,389.799
2.790045464,0,14.6095,388.437
2.792045144,0,15.3841,387.001
2.794047053,0,16.1566,385.49
2.796044671,0,16.9243,383.91
2.798045528,0,17.69,382.255
2.800045254,0,18.4518,380.53
2.802050272,0,19.2121,378.729
2.804046424,0,19.9653,376.865
2.806045433,0,20.7157,374.93
2.808046993,0,21.4632,372.923
2.810046077,0,22.2056,370.85
2.812042716,0,22.9429,368.713
2.814018128,0,23.668,366.532
2.816015416,0,24.3967,364.263
2.818041444,0,25.1311,361.894
2.820013464,0,25.8412,359.525
2.822041567,0,26.5666,357.024
2.824042301,0,27.2771,354.494
2.826043996,0,27.9828,351.901
2.828044160,0,28.6827,349.248
2.830044691,0,29.3773,346.535
2.832024539,0,30.0594,343.791
2.834045561,0,30.7498,340.931
2.836042332,0,31.4263,338.047
2.838041604,0,32.0977,335.104
2.840043747,0,32.7641,332.1
2.842045578,0,33.4244,329.042
2.844045030,0,34.0776,325.933
2.846054216,0,34.7277,322.756
2.848023953,0,35.3588,319.59
2.850045396,0,35.9998,316.289
2.852042163,0,36.6264,312.979
2.854048388,0,37.2492,309.603
2.856041920,0,37.8614,306.2
2.858042334,0,38.4687,302.737
2.860042798,0,39.0691,299.228
2.862045247,0,39.6629,295.67
2.864057746,0,40.2525,292.049
2.866044899,0,40.8274,288.43
2.868045813,0,41.399,284.743
2.870044499,0,41.9626,281.018
2.872044721,0,42.519,277.249
2.874043360,0,43.0674,273.443
2.876024779,0,43.6036,269.631
2.878062375,0,44.1469,265.672
2.880025416,0,44.6628,261.821
2.882045165,0,45.1856,257.821
2.884033648,0,45.6923,253.848
2.886046723,0,46.1972,249.791
2.888061157,0,46.6942,245.697
2.890035860,0,47.1734,241.65
2.892022326,0,47.6473,237.548
2.894071576,0,48.1276,233.284
2.896040031,0,48.5807,229.157
2.898041500,0,49.033,224.932
2.900041092,0,49.4764,220.681
2.902041696,0,49.9115,216.4
2.904040028,0,50.3375,212.097
2.906020736,0,50.7512,207.806
2.908040644,0,51.1643,203.403
2.910021052,0,51.5606,199.062
2.912041140,0,51.956,194.609
2.914219840,0,52.3721,189.78
2.916204354,0,52.7422,185.357
2.918218799,0,53.1087,180.846
2.920192260,0,53.4591,176.405
2.922321000,0,53.8268,171.593
2.924086871,0,54.1245,167.583
2.926027051,0,54.4432,163.16
2.928040123,0,54.7647,158.553
2.930043177,0,55.0754,153.951
2.932031256,0,55.3747,149.366
2.934043707,0,55.6682,144.707
2.936057546,0,55.9526,140.03
2.938046707,0,56.2242,135.394
2.940042076,0,56.4874,130.729
2.942045693,0,56.7423,126.031
2.944043588,0,56.987,121.332
2.946044218,0,57.2227,116.615
2.948047010,0,57.4491,111.879
2.950045804,0,57.6656,107.141
2.952047011,0,57.8729,102.387
2.954048753,0,58.0707,97.6198
2.956052338,0,58.2591,92.8385
2.958047312,0,58.4372,88.0681
2.960046222,0,58.6061,83.2793
2.962047197,0,58.7655,78.477
2.964045114,0,58.9151,73.6741
2.966047060,0,59.0553,68.854
2.968031681,0,59.1849,64.0687
2.970044254,0,59.3065,59.2096
2.972042096,0,59.4175,54.3801
2.974043891,0,59.5191,49.5356
2.976043197,0,59.6109,44.6922
2.978044569,0,59.6931,39.8393
2.980045119,0,59.7655,34.9845
2.982044953,0,59.8281,30.128
2.984044131,0,59.8811,25.27
2.986044066,0,59.9243,20.4078
2.988059843,0,59.9581,15.505
2.990048948,0,59.9817,10.6656
2.992050279,0,59.9957,5.79536
2.994047465,0,60,0.934656
2.996043877,0,59.9946,-3.92426
2.998042846,0,59.9795,-8.78901
3.000041991,0,59.9546,-13.6533
